time,vehicle_id,x,y,speed,angle
72.6,12,295.2,397.97,13.77,180.0
72.6,13,304.8,117.29,11.31,0.0
72.6,14,534.47,304.8,15.21,270.0
72.6,15,587.42,304.8,5.37,270.0
72.6,4,589.63,295.2,12.19,90.0
72.6,5,298.4,311.4,0.0,180.0
72.6,7,301.6,288.6,0.0,0.0
72.6,8,67.11,304.8,15.64,270.0
72.6,9,367.54,295.2,12.15,90.0
72.6,10,298.4,322.42,2.84,180.0
72.7,11,274.07,298.4,13.77,90.0
72.7,12,295.2,396.6,13.75,180.0
72.7,13,304.8,118.42,11.22,0.0
72.7,14,532.93,304.8,15.46,270.0
72.7,15,586.86,304.8,5.55,270.0
72.7,4,590.84,295.2,12.15,90.0
72.7,5,298.4,311.4,0.0,180.0
72.7,7,301.6,288.6,0.0,0.0
72.7,8,65.56,304.8,15.6,270.0
72.7,9,368.76,295.2,12.18,90.0
72.7,10,298.4,322.14,2.76,180.0
72.8,11,275.4,298.4,13.32,90.0
72.8,12,295.2,395.22,13.8,180.0
72.8,13,304.8,119.55,11.31,0.0
72.8,14,531.37,304.8,15.61,270.0
72.8,15,586.28,304.8,5.79,270.0
72.8,4,592.06,295.2,12.21,90.0
72.8,5,298.4,311.4,0.0,180.0
72.8,7,301.6,288.6,0.0,0.0
72.8,8,63.99,304.8,15.62,270.0
72.8,9,369.98,295.2,12.24,90.0
72.8,10,298.4,321.89,2.51,180.0
72.9,11,276.69,298.4,12.87,90.0
72.9,12,295.2,393.84,13.73,180.0
72.9,13,304.8,120.68,11.29,0.0
72.9,14,529.79,304.8,15.77,270.0
72.9,15,585.68,304.8,6.04,270.0
72.9,4,593.28,295.2,12.17,90.0
72.9,5,298.4,311.4,0.0,180.0
72.9,7,301.6,288.6,0.0,0.0
72.9,8,62.42,304.8,15.71,270.0
72.9,9,371.2,295.2,12.15,90.0
72.9,10,298.4,321.65,2.4,180.0
73.0,11,277.93,298.4,12.42,90.0
73.0,12,295.2,392.47,13.7,180.0
73.0,13,304.8,121.81,11.3,0.0
73.0,14,528.19,304.8,16.03,270.0
73.0,15,585.06,304.8,6.2,270.0
73.0,4,594.5,295.2,12.2,90.0
73.0,5,298.4,311.4,0.0,180.0
73.0,7,301.6,288.6,0.0,0.0
73.0,8,60.86,304.8,15.65,270.0
73.0,9,372.42,295.2,12.25,90.0
73.0,10,298.4,321.43,2.2,180.0
73.1,11,279.13,298.4,11.97,90.0
73.1,12,295.2,391.1,13.78,180.0
73.1,13,304.8,122.93,11.19,0.0
73.1,14,526.57,304.8,16.14,270.0
73.1,15,584.42,304.8,6.41,270.0
73.1,4,595.71,295.2,12.14,90.0
73.1,5,298.4,311.4,0.0,180.0
73.1,7,301.6,288.6,0.0,0.0
73.1,8,59.29,304.8,15.69,270.0
73.1,9,373.64,295.2,12.13,90.0
73.1,10,298.4,321.22,2.13,180.0
73.2,11,280.28,298.4,11.52,90.0
73.2,12,295.2,389.72,13.76,180.0
73.2,13,304.8,124.05,11.2,0.0
73.2,14,524.97,304.8,16.06,270.0
73.2,15,583.75,304.8,6.65,270.0
73.2,4,596.93,295.2,12.19,90.0
73.2,5,298.4,311.4,0.0,180.0
73.2,7,301.6,288.6,0.0,0.0
73.2,8,57.72,304.8,15.64,270.0
73.2,9,374.85,295.2,12.14,90.0
73.2,10,298.4,321.02,1.97,180.0
73.3,11,281.39,298.4,11.07,90.0
73.3,12,295.2,388.34,13.79,180.0
73.3,13,304.8,125.18,11.31,0.0
73.3,14,523.36,304.8,16.04,270.0
73.3,15,583.07,304.8,6.81,270.0
73.3,4,598.15,295.2,12.18,90.0
73.3,5,298.4,311.4,0.0,180.0
73.3,7,301.6,288.6,0.0,0.0
73.3,8,56.15,304.8,15.7,270.0
73.3,9,376.07,295.2,12.17,90.0
73.3,10,298.4,320.84,1.83,180.0
73.4,11,282.45,298.4,10.63,90.0
73.4,12,295.2,386.96,13.76,180.0
73.4,13,304.8,126.3,11.22,0.0
73.4,14,521.76,304.8,16.07,270.0
73.4,15,582.38,304.8,6.96,270.0
73.4,4,599.37,295.2,12.18,90.0
73.4,5,298.4,311.4,0.0,180.0
73.4,7,301.6,288.6,0.0,0.0
73.4,8,54.59,304.8,15.65,270.0
73.4,9,377.28,295.2,12.14,90.0
73.4,10,298.4,320.68,1.63,180.0
73.5,11,283.47,298.4,10.18,90.0
73.5,12,295.2,385.59,13.79,180.0
73.5,13,304.8,127.42,11.23,0.0
73.5,14,520.14,304.8,16.16,270.0
73.5,15,581.66,304.8,7.21,270.0
73.5,5,298.4,311.4,0.0,180.0
73.5,7,301.6,288.6,0.0,0.0
73.5,8,53.03,304.8,15.63,270.0
73.5,9,378.5,295.2,12.18,90.0
73.5,10,298.4,320.53,1.5,180.0
73.6,11,284.44,298.4,9.73,90.0
73.6,12,295.2,384.21,13.71,180.0
73.6,13,304.8,128.54,11.22,0.0
73.6,14,518.54,304.8,16.03,270.0
73.6,15,580.92,304.8,7.41,270.0
73.6,5,298.4,311.4,0.0,180.0
73.6,7,301.6,288.6,0.0,0.0
73.6,8,51.46,304.8,15.64,270.0
73.6,9,379.72,295.2,12.21,90.0
73.6,10,298.4,320.39,1.39,180.0
73.7,11,285.37,298.4,9.28,90.0
73.7,12,295.2,382.84,13.7,180.0
73.7,13,304.8,129.67,11.28,0.0
73.7,14,516.93,304.8,16.06,270.0
73.7,15,580.16,304.8,7.58,270.0
73.7,5,298.4,311.4,0.0,180.0
73.7,7,301.6,288.6,0.0,0.0
73.7,8,49.9,304.8,15.6,270.0
73.7,9,380.94,295.2,12.17,90.0
73.7,10,298.4,320.26,1.3,180.0
73.8,11,286.25,298.4,8.83,90.0
73.8,12,295.2,381.46,13.81,180.0
73.8,13,304.8,130.8,11.29,0.0
73.8,14,515.33,304.8,16.06,270.0
73.8,15,579.38,304.8,7.81,270.0
73.8,5,298.4,311.4,0.0,180.0
73.8,7,301.6,288.6,0.0,0.0
73.8,8,48.34,304.8,15.6,270.0
73.8,9,382.16,295.2,12.21,90.0
73.8,10,298.4,320.14,1.2,180.0
73.9,11,287.09,298.4,8.38,90.0
73.9,12,295.2,380.08,13.81,180.0
73.9,13,304.8,131.93,11.24,0.0
73.9,14,513.72,304.8,16.05,270.0
73.9,15,578.58,304.8,8.01,270.0
73.9,5,298.4,311.4,0.0,180.0
73.9,7,301.6,288.6,0.0,0.0
73.9,8,46.77,304.8,15.67,270.0
73.9,9,383.38,295.2,12.15,90.0
73.9,10,298.4,320.03,1.09,180.0
74.0,11,287.88,298.4,7.93,90.0
74.0,12,295.2,378.71,13.76,180.0
74.0,13,304.8,133.05,11.29,0.0
74.0,14,512.12,304.8,16.03,270.0
74.0,15,577.76,304.8,8.15,270.0
74.0,5,298.4,311.4,0.0,180.0
74.0,7,301.6,288.6,0.0,0.0
74.0,8,45.21,304.8,15.64,270.0
74.0,9,384.59,295.2,12.13,90.0
74.0,10,298.4,319.92,1.04,180.0
74.1,11,288.63,298.4,7.48,90.0
74.1,12,295.2,377.33,13.78,180.0
74.1,13,304.8,134.18,11.24,0.0
74.1,14,510.51,304.8,16.09,270.0
74.1,15,576.92,304.8,8.4,270.0
74.1,5,298.4,311.4,0.0,180.0
74.1,7,301.6,288.6,0.0,0.0
74.1,8,43.64,304.8,15.69,270.0
74.1,9,385.81,295.2,12.24,90.0
74.1,10,298.4,319.83,0.94,180.0
74.2,11,289.33,298.4,7.03,90.0
74.2,12,295.2,375.96,13.69,180.0
74.2,13,304.8,135.3,11.25,0.0
74.2,14,508.9,304.8,16.07,270.0
74.2,15,576.06,304.8,8.63,270.0
74.2,5,298.4,311.4,0.0,180.0
74.2,7,301.6,288.6,0.0,0.0
74.2,8,42.07,304.8,15.71,270.0
74.2,9,387.04,295.2,12.24,90.0
74.2,10,298.4,319.74,0.87,180.0
74.3,11,289.99,298.46,6.58,89.36
74.3,12,295.2,374.59,13.71,180.0
74.3,13,304.8,136.43,11.25,0.0
74.3,14,507.29,304.8,16.12,270.0
74.3,15,575.17,304.8,8.85,270.0
74.3,5,298.4,311.4,0.0,180.0
74.3,7,301.6,288.6,0.0,0.0
74.3,8,40.51,304.8,15.64,270.0
74.3,9,388.25,295.2,12.14,90.0
74.3,10,298.4,319.66,0.8,180.0
74.4,11,290.6,298.54,6.13,88.36
74.4,12,295.2,373.22,13.7,180.0
74.4,13,304.8,137.56,11.3,0.0
74.4,14,505.68,304.8,16.05,270.0
74.4,15,574.27,304.8,8.99,270.0
74.4,5,298.4,311.4,0.0,180.0
74.4,7,301.6,288.6,0.0,0.0
74.4,8,38.94,304.8,15.7,270.0
74.4,9,389.48,295.2,12.25,90.0
74.4,10,298.4,319.59,0.7,180.0
74.5,11,291.23,298.63,6.39,87.32
74.5,12,295.2,371.85,13.7,180.0
74.5,13,304.8,138.68,11.21,0.0
74.5,14,504.08,304.8,16.05,270.0
74.5,15,573.35,304.8,9.25,270.0
74.5,5,298.4,311.4,0.0,180.0
74.5,7,301.6,288.6,0.0,0.0
74.5,8,37.38,304.8,15.61,270.0
74.5,9,390.69,295.2,12.16,90.0
74.5,10,298.4,319.53,0.65,180.0
74.6,11,291.89,298.73,6.65,86.24
74.6,12,295.2,370.48,13.71,180.0
74.6,13,304.8,139.81,11.32,0.0
74.6,14,502.46,304.8,16.16,270.0
74.6,15,572.4,304.8,9.5,270.0
74.6,5,298.4,311.4,0.0,180.0
74.6,7,301.6,288.6,0.0,0.0
74.6,8,35.81,304.8,15.63,270.0
74.6,9,391.91,295.2,12.16,90.0
74.6,10,298.4,319.47,0.59,180.0
74.7,11,292.57,298.83,6.91,85.11
74.7,12,295.2,369.11,13.71,180.0
74.7,13,304.8,140.94,11.29,0.0
74.7,14,500.85,304.8,16.12,270.0
74.7,15,571.43,304.8,9.72,270.0
74.7,5,298.4,311.4,0.0,180.0
74.7,7,301.6,288.6,0.0,0.0
74.7,8,34.24,304.8,15.69,270.0
74.7,9,393.13,295.2,12.23,90.0
74.7,10,298.4,319.42,0.53,180.0
74.8,11,293.28,298.93,7.17,83.94
74.8,12,295.2,367.73,13.78,180.0
74.8,13,304.8,142.07,11.32,0.0
74.8,14,499.25,304.8,16.04,270.0
74.8,15,570.44,304.8,9.86,270.0
74.8,5,298.4,311.4,0.0,180.0
74.8,7,301.6,288.6,0.0,0.0
74.8,8,32.68,304.8,15.6,270.0
74.8,9,394.36,295.2,12.24,90.0
74.8,10,298.4,319.37,0.49,180.0
74.9,11,294.02,299.03,7.43,82.73
74.9,12,295.2,366.36,13.73,180.0
74.9,13,304.8,143.2,11.28,0.0
74.9,14,497.63,304.8,16.15,270.0
74.9,15,569.43,304.8,10.11,270.0
74.9,5,298.4,311.4,0.0,180.0
74.9,7,301.6,288.6,0.0,0.0
74.9,8,31.11,304.8,15.72,270.0
74.9,9,395.58,295.2,12.25,90.0
74.9,10,298.4,319.32,0.46,180.0
75.0,11,294.77,299.14,7.6,81.87
75.0,12,295.2,364.98,13.75,180.0
75.0,13,304.8,144.32,11.25,0.0
75.0,14,496.03,304.8,16.06,270.0
75.0,15,568.4,304.8,10.27,270.0
75.0,16,304.8,5.1,0.0,0.0
75.0,5,298.4,311.4,0.0,180.0
75.0,7,301.6,288.6,0.0,0.0
75.0,8,29.55,304.8,15.62,270.0
75.0,9,396.8,295.2,12.15,90.0
75.0,10,298.4,319.28,0.42,180.0
75.1,11,295.45,299.51,7.83,78.72
75.1,12,295.2,363.61,13.75,180.0
75.1,13,304.8,145.45,11.24,0.0
75.1,14,494.41,304.8,16.16,270.0
75.1,15,567.36,304.8,10.44,270.0
75.1,16,304.8,5.13,0.25,0.0
75.1,5,298.4,311.4,0.0,180.0
75.1,7,301.6,288.6,0.0,0.0
75.1,8,27.98,304.8,15.69,270.0
75.1,9,398.01,295.2,12.17,90.0
75.1,10,298.4,319.24,0.37,180.0
75.2,11,296.14,299.92,8.04,75.05
75.2,12,295.2,362.24,13.69,180.0
75.2,13,304.8,146.58,11.32,0.0
75.2,14,492.8,304.8,16.05,270.0
75.2,15,566.3,304.8,10.59,270.0
75.2,16,304.8,5.17,0.49,0.0
75.2,5,298.4,311.4,0.0,180.0
75.2,7,301.6,288.6,0.0,0.0
75.2,8,26.42,304.8,15.6,270.0
75.2,9,399.23,295.2,12.21,90.0
75.2,10,298.4,319.21,0.34,180.0
75.3,11,296.85,300.35,8.29,71.23
75.3,12,295.2,360.86,13.77,180.0
75.3,13,304.8,147.7,11.25,0.0
75.3,14,491.2,304.8,16.07,270.0
75.3,15,565.22,304.8,10.77,270.0
75.3,16,304.8,5.25,0.73,0.0
75.3,5,298.4,311.4,0.0,180.0
75.3,7,301.6,288.6,0.0,0.0
75.3,8,24.86,304.8,15.62,270.0
75.3,9,400.46,295.2,12.25,90.0
75.3,10,298.4,319.18,0.29,180.0
75.4,11,297.58,300.79,8.45,67.32
75.4,12,295.2,359.48,13.78,180.0
75.4,13,304.8,148.83,11.25,0.0
75.4,14,489.59,304.8,16.13,270.0
75.4,15,564.13,304.8,10.91,270.0
75.4,16,304.8,5.35,0.98,0.0
75.4,5,298.4,311.4,0.0,180.0
75.4,7,301.6,288.6,0.0,0.0
75.4,8,23.29,304.8,15.65,270.0
75.4,9,401.68,295.2,12.25,90.0
75.4,10,298.4,319.15,0.27,180.0
75.5,11,298.32,301.23,8.64,63.36
75.5,12,295.2,358.11,13.69,180.0
75.5,13,304.8,149.96,11.26,0.0
75.5,14,487.97,304.8,16.14,270.0
75.5,15,563.02,304.8,11.14,270.0
75.5,16,304.8,5.47,1.21,0.0
75.5,5,298.4,311.4,0.0,180.0
75.5,7,301.6,288.6,0.0,0.0
75.5,8,21.73,304.8,15.61,270.0
75.5,9,402.91,295.2,12.21,90.0
75.5,10,298.4,319.13,0.25,180.0
75.6,11,298.89,301.88,8.88,56.3
75.6,12,295.2,356.74,13.75,180.0
75.6,13,304.8,151.08,11.2,0.0
75.6,14,486.37,304.8,16.03,270.0
75.6,15,561.89,304.8,11.3,270.0
75.6,16,304.8,5.61,1.46,0.0
75.6,5,298.4,311.4,0.0,180.0
75.6,7,301.6,288.6,0.0,0.0
75.6,8,20.16,304.8,15.69,270.0
75.6,9,404.12,295.2,12.17,90.0
75.6,10,298.4,319.11,0.23,180.0
75.7,11,299.36,302.66,9.12,50.88
75.7,12,295.2,355.37,13.69,180.0
75.7,13,304.8,152.21,11.31,0.0
75.7,14,484.75,304.8,16.15,270.0
75.7,15,560.73,304.8,11.52,270.0
75.7,16,304.8,5.78,1.68,0.0
75.7,5,298.4,311.4,0.0,180.0
75.7,7,301.6,288.6,0.0,0.0
75.7,8,18.6,304.8,15.65,270.0
75.7,9,405.34,295.2,12.15,90.0
75.7,10,298.4,319.09,0.2,180.0
75.8,11,299.83,303.45,9.2,45.62
75.8,12,295.2,353.99,13.79,180.0
75.8,13,304.8,153.34,11.31,0.0
75.8,14,483.14,304.8,16.15,270.0
75.8,15,559.56,304.8,11.72,270.0
75.8,16,304.8,5.97,1.92,0.0
75.8,5,298.4,311.4,0.0,180.0
75.8,7,301.6,288.6,0.0,0.0
75.8,8,17.04,304.8,15.6,270.0
75.8,9,406.55,295.2,12.16,90.0
75.8,10,298.4,319.07,0.18,180.0
75.9,11,300.3,304.24,9.19,40.37
75.9,12,295.2,352.61,13.76,180.0
75.9,13,304.8,154.47,11.31,0.0
75.9,14,481.53,304.8,16.07,270.0
75.9,15,558.38,304.8,11.87,270.0
75.9,16,304.8,6.18,2.08,0.0
75.9,5,298.4,311.4,0.0,180.0
75.9,7,301.6,288.6,0.0,0.0
75.9,8,15.48,304.8,15.61,270.0
75.9,9,407.78,295.2,12.24,90.0
75.9,10,298.4,319.05,0.17,180.0
76.0,11,300.78,305.03,9.26,35.15
76.0,12,295.2,351.25,13.69,180.0
76.0,13,304.8,155.59,11.24,0.0
76.0,14,479.93,304.8,16.04,270.0
76.0,15,557.17,304.8,12.09,270.0
76.0,16,304.8,6.41,2.34,0.0
76.0,5,298.4,311.4,0.0,180.0
76.0,7,301.6,288.6,0.0,0.0
76.0,8,13.91,304.8,15.68,270.0
76.0,9,409.0,295.2,12.21,90.0
76.0,10,298.4,319.04,0.14,180.0
76.1,11,300.96,305.93,9.23,27.43
76.1,12,295.2,349.87,13.8,180.0
76.1,13,304.8,156.72,11.22,0.0
76.1,14,478.32,304.8,16.08,270.0
76.1,15,555.94,304.8,12.23,270.0
76.1,16,304.8,6.67,2.57,0.0
76.1,5,298.4,311.4,0.0,180.0
76.1,7,301.6,288.6,0.0,0.0
76.1,8,12.34,304.8,15.66,270.0
76.1,9,410.21,295.2,12.13,90.0
76.1,10,298.4,319.02,0.13,180.0
76.2,11,301.09,306.84,9.22,23.2
76.2,12,295.2,348.49,13.77,180.0
76.2,13,304.8,157.84,11.27,0.0
76.2,14,476.72,304.8,16.04,270.0
76.2,15,554.7,304.8,12.46,270.0
76.2,16,304.8,6.95,2.75,0.0
76.2,5,298.4,311.4,0.0,180.0
76.2,7,301.6,288.6,0.0,0.0
76.2,8,10.77,304.8,15.7,270.0
76.2,9,411.43,295.2,12.21,90.0
76.2,10,298.4,319.01,0.12,180.0
76.3,11,301.22,307.75,9.17,18.97
76.3,12,295.2,347.11,13.74,180.0
76.3,13,304.8,158.97,11.32,0.0
76.3,14,475.11,304.8,16.06,270.0
76.3,15,553.43,304.8,12.66,270.0
76.3,16,304.8,7.24,2.89,0.0
76.3,5,298.4,311.4,0.0,180.0
76.3,7,301.6,288.6,0.0,0.0
76.3,8,9.21,304.8,15.64,270.0
76.3,9,412.66,295.2,12.23,90.0
76.3,10,298.4,319.0,0.11,180.0
76.4,11,301.35,308.66,9.23,14.71
76.4,12,295.2,345.74,13.73,180.0
76.4,13,304.8,160.09,11.2,0.0
76.4,14,473.5,304.8,16.07,270.0
76.4,15,552.15,304.8,12.85,270.0
76.4,16,304.8,7.55,3.13,0.0
76.4,5,298.4,311.4,0.0,180.0
76.4,7,301.6,288.6,0.0,0.0
76.4,8,7.64,304.8,15.72,270.0
76.4,9,413.88,295.2,12.18,90.0
76.4,10,298.4,318.99,0.1,180.0
76.5,11,301.48,309.58,9.26,10.49
76.5,12,295.2,344.36,13.77,180.0
76.5,13,304.8,161.23,11.32,0.0
76.5,14,471.9,304.8,16.05,270.0
76.5,15,550.86,304.8,12.9,270.0
76.5,16,304.8,7.88,3.28,0.0
76.5,5,298.4,311.4,0.0,180.0
76.5,7,301.6,288.6,0.0,0.0
76.5,8,6.07,304.8,15.71,270.0
76.5,9,415.1,295.2,12.23,90.0
76.5,10,298.4,318.98,0.09,180.0
76.6,11,301.6,310.49,9.23,7.98
76.6,12,295.2,343.0,13.69,180.0
76.6,13,304.8,162.35,11.26,0.0
76.6,14,470.29,304.8,16.07,270.0
76.6,15,549.56,304.8,12.94,270.0
76.6,16,304.8,8.22,3.46,0.0
76.6,5,298.4,311.4,0.0,180.0
76.6,7,301.6,288.6,0.0,0.0
76.6,8,4.51,304.8,15.6,270.0
76.6,9,416.32,295.2,12.22,90.0
76.6,10,298.4,318.98,0.08,180.0
76.7,11,301.6,311.44,9.44,6.44
76.7,12,295.2,341.62,13.76,180.0
76.7,13,304.8,163.48,11.24,0.0
76.7,14,468.68,304.8,16.12,270.0
76.7,15,548.27,304.8,12.96,270.0
76.7,16,304.8,8.59,3.67,0.0
76.7,5,298.4,311.4,0.0,180.0
76.7,7,301.6,288.6,0.0,0.0
76.7,8,2.94,304.8,15.69,270.0
76.7,9,417.54,295.2,12.17,90.0
76.7,10,298.4,318.97,0.07,180.0
76.8,11,301.6,312.4,9.64,4.87
76.8,12,295.2,340.25,13.73,180.0
76.8,13,304.8,164.61,11.3,0.0
76.8,14,467.07,304.8,16.09,270.0
76.8,15,546.98,304.8,12.91,270.0
76.8,16,304.8,8.98,3.87,0.0
76.8,5,298.4,311.4,0.0,180.0
76.8,7,301.6,288.6,0.0,0.0
76.8,8,1.37,304.8,15.69,270.0
76.8,9,418.75,295.2,12.16,90.0
76.8,10,298.4,318.96,0.07,180.0
76.9,11,301.6,313.39,9.86,3.27
76.9,12,295.2,338.87,13.81,180.0
76.9,13,304.8,165.73,11.26,0.0
76.9,14,465.46,304.8,16.07,270.0
76.9,15,545.68,304.8,12.96,270.0
76.9,16,304.8,9.39,4.11,0.0
76.9,5,298.4,311.4,0.0,180.0
76.9,7,301.6,288.6,0.0,0.0
76.9,9,419.98,295.2,12.24,90.0
76.9,10,298.4,318.96,0.06,180.0
77.0,11,301.6,314.39,10.01,1.64
77.0,12,295.2,337.49,13.77,180.0
77.0,13,304.8,166.86,11.25,0.0
77.0,14,463.85,304.8,16.09,270.0
77.0,15,544.39,304.8,12.9,270.0
77.0,16,304.8,9.82,4.34,0.0
77.0,5,298.4,311.4,0.0,180.0
77.0,7,301.6,288.6,0.0,0.0
77.0,9,421.2,295.2,12.19,90.0
77.0,10,298.4,318.95,0.05,180.0
77.1,11,301.6,315.41,10.15,0.0
77.1,12,295.2,336.12,13.73,180.0
77.1,13,304.8,167.98,11.22,0.0
77.1,14,462.25,304.8,16.09,270.0
77.1,15,543.1,304.8,12.88,270.0
77.1,16,304.8,10.27,4.49,0.0
77.1,5,298.4,311.4,0.0,180.0
77.1,7,301.6,288.6,0.0,0.0
77.1,9,422.41,295.2,12.16,90.0
77.1,10,298.4,318.95,0.05,180.0
77.2,11,301.6,316.44,10.32,0.0
77.2,12,295.2,334.73,13.81,180.0
77.2,13,304.8,169.1,11.24,0.0
77.2,14,460.63,304.8,16.14,270.0
77.2,15,541.81,304.8,12.87,270.0
77.2,16,304.8,10.74,4.69,0.0
77.2,5,298.4,311.4,0.0,180.0
77.2,7,301.6,288.6,0.0,0.0
77.2,9,423.63,295.2,12.18,90.0
77.2,10,298.4,318.94,0.04,180.0
77.3,11,301.6,317.48,10.46,0.0
77.3,12,295.2,333.36,13.69,180.0
77.3,13,304.8,170.23,11.32,0.0
77.3,14,459.03,304.8,16.04,270.0
77.3,15,540.53,304.8,12.88,270.0
77.3,16,304.8,11.23,4.94,0.0
77.3,5,298.4,311.4,0.0,180.0
77.3,7,301.6,288.6,0.0,0.0
77.3,9,424.86,295.2,12.24,90.0
77.3,10,298.4,318.94,0.04,180.0
77.4,11,301.6,318.54,10.61,0.0
77.4,12,295.2,331.98,13.81,180.0
77.4,13,304.8,171.37,11.31,0.0
77.4,14,457.41,304.8,16.13,270.0
77.4,15,539.24,304.8,12.88,270.0
77.4,16,304.8,11.75,5.19,0.0
77.4,5,298.4,311.4,0.0,180.0
77.4,7,301.6,288.6,0.0,0.0
77.4,9,426.08,295.2,12.22,90.0
77.4,10,298.4,318.93,0.04,180.0
77.5,11,301.6,319.62,10.76,0.0
77.5,12,295.2,330.65,13.36,180.0
77.5,13,304.8,172.49,11.26,0.0
77.5,14,455.81,304.8,16.09,270.0
77.5,15,537.95,304.8,12.91,270.0
77.5,16,304.8,12.3,5.44,0.0
77.5,5,298.4,311.4,0.0,180.0
77.5,7,301.6,288.6,0.0,0.0
77.5,9,427.3,295.2,12.18,90.0
77.5,10,298.4,318.93,0.03,180.0
77.6,11,301.6,320.72,11.0,0.0
77.6,12,295.2,329.36,12.91,180.0
77.6,13,304.8,173.61,11.22,0.0
77.6,14,454.19,304.8,16.14,270.0
77.6,15,536.66,304.8,12.92,270.0
77.6,16,304.8,12.86,5.62,0.0
77.6,5,298.4,311.4,0.0,180.0
77.6,7,301.6,288.6,0.0,0.0
77.6,9,428.51,295.2,12.19,90.0
77.6,10,298.4,318.93,0.03,180.0
77.7,11,301.6,321.85,11.25,0.0
77.7,12,295.2,328.11,12.46,180.0
77.7,13,304.8,174.73,11.2,0.0
77.7,14,452.59,304.8,16.03,270.0
77.7,15,535.36,304.8,12.97,270.0
77.7,16,304.8,13.45,5.87,0.0
77.7,5,298.4,311.4,0.0,180.0
77.7,7,301.6,288.6,0.0,0.0
77.7,9,429.73,295.2,12.15,90.0
77.7,10,298.4,318.93,0.03,180.0
77.8,11,301.6,323.0,11.51,0.0
77.8,12,295.2,326.91,12.01,180.0
77.8,13,304.8,175.86,11.22,0.0
77.8,14,450.97,304.8,16.13,270.0
77.8,15,534.07,304.8,12.92,270.0
77.8,16,304.8,14.05,6.02,0.0
77.8,5,298.4,311.4,0.0,180.0
77.8,7,301.6,288.6,0.0,0.0
77.8,9,430.95,295.2,12.25,90.0
77.8,10,298.4,318.92,0.02,180.0
77.9,11,301.6,324.17,11.74,0.0
77.9,12,295.2,325.75,11.56,180.0
77.9,13,304.8,176.99,11.3,0.0
77.9,14,449.36,304.8,16.12,270.0
77.9,15,532.78,304.8,12.88,270.0
77.9,16,304.8,14.67,6.18,0.0
77.9,5,298.4,311.4,0.0,180.0
77.9,7,301.6,288.6,0.0,0.0
77.9,9,432.18,295.2,12.25,90.0
77.9,10,298.4,318.92,0.02,180.0
78.0,11,301.6,325.36,11.94,0.0
78.0,12,295.2,324.64,11.11,180.0
78.0,13,304.8,178.11,11.21,0.0
78.0,14,447.75,304.8,16.15,270.0
78.0,15,531.48,304.8,12.94,270.0
78.0,16,304.8,15.31,6.41,0.0
78.0,5,298.4,311.4,0.0,180.0
78.0,7,301.6,288.6,0.0,0.0
78.0,9,433.4,295.2,12.24,90.0
78.0,10,298.4,318.92,0.02,180.0
78.1,11,301.6,326.58,12.13,0.0
78.1,12,295.2,323.58,10.66,180.0
78.1,13,304.8,179.24,11.28,0.0
78.1,14,446.14,304.8,16.11,270.0
78.1,15,530.19,304.8,12.98,270.0
78.1,16,304.8,15.97,6.66,0.0
78.1,5,298.4,311.4,0.0,180.0
78.1,7,301.6,288.6,0.0,0.0
78.1,9,434.63,295.2,12.26,90.0
78.1,10,298.4,318.92,0.02,180.0
78.2,11,301.6,327.82,12.38,0.0
78.2,12,295.2,322.56,10.21,180.0
78.2,13,304.8,180.36,11.29,0.0
78.2,14,444.52,304.8,16.14,270.0
78.2,15,528.89,304.8,12.99,270.0
78.2,16,304.8,16.66,6.84,0.0
78.2,5,298.4,311.4,0.0,180.0
78.2,7,301.6,288.6,0.0,0.0
78.2,9,435.84,295.2,12.16,90.0
78.2,10,298.4,318.92,0.02,180.0
78.3,11,301.6,329.08,12.62,0.0
78.3,12,295.2,321.58,9.76,180.0
78.3,13,304.8,181.48,11.19,0.0
78.3,14,442.92,304.8,16.08,270.0
78.3,15,527.6,304.8,12.91,270.0
78.3,16,304.8,17.37,7.08,0.0
78.3,5,298.4,311.4,0.0,180.0
78.3,7,301.6,288.6,0.0,0.0
78.3,9,437.06,295.2,12.18,90.0
78.3,10,298.4,318.91,0.01,180.0
78.4,11,301.6,330.35,12.77,0.0
78.4,12,295.2,320.65,9.31,180.0
78.4,13,304.8,182.61,11.3,0.0
78.4,14,441.3,304.8,16.14,270.0
78.4,15,526.3,304.8,12.99,270.0
78.4,16,304.8,18.09,7.21,0.0
78.4,5,298.4,311.4,0.0,180.0
78.4,7,301.6,288.6,0.0,0.0
78.4,9,438.28,295.2,12.15,90.0
78.4,10,298.4,318.91,0.01,180.0
78.5,11,301.6,331.65,12.92,0.0
78.5,12,295.2,319.76,8.86,180.0
78.5,13,304.8,183.74,11.23,0.0
78.5,14,439.69,304.8,16.13,270.0
78.5,15,525.0,304.8,12.99,270.0
78.5,16,304.8,18.83,7.4,0.0
78.5,5,298.4,311.4,0.0,180.0
78.5,7,301.6,288.6,0.0,0.0
78.5,9,439.5,295.2,12.23,90.0
78.5,10,298.4,318.91,0.01,180.0
78.6,11,301.6,332.96,13.16,0.0
78.6,12,295.2,318.92,8.41,180.0
78.6,13,304.8,184.86,11.2,0.0
78.6,14,438.08,304.8,16.1,270.0
78.6,15,523.7,304.8,12.97,270.0
78.6,16,304.8,19.59,7.64,0.0
78.6,5,298.4,311.4,0.0,180.0
78.6,7,301.6,288.6,0.0,0.0
